FragmentID, NarrID, SessionStartDate, SessionEndDate, ServerEntryDate,2.1 Focus was on-Cumplir con los requerimientos de la IE,2.1 Focus was on-El desarrollo socio emocional del alumno,2.1 Focus was on-Estimular el aprendizaje y transmitir prácticas,2.1 Focus was on-X,2.1 Focus was on-Y,2.1 Focus was on-NA,2.2 Cultivating the student's-habilidades de vida prácticas,2.2 Cultivating the student's-discipline,2.2 Cultivating the student's-culture,2.2 Cultivating the student's-X,2.2 Cultivating the student's-Y,2.2 Cultivating the student's-NA,2.3 Estudiantes aprendieron a través de...-aprendizaje reflexivo,2.3 Estudiantes aprendieron a través de...-concrete experience,2.3 Estudiantes aprendieron a través de...-active experimentation,2.3 Estudiantes aprendieron a través de...-X,2.3 Estudiantes aprendieron a través de...-Y,2.3 Estudiantes aprendieron a través de...-NA,2.4 Un factor determinante fue-Tiempo y curriculum,"2.4 Un factor determinante fue-Recursos educativos (ej.. tecnología, fondos, etc.)",2.4 Un factor determinante fue-Habilidades y capacitación,2.4 Un factor determinante fue-X,2.4 Un factor determinante fue-Y,2.4 Un factor determinante fue-NA,2.5 Influencia de-Secretarías y Ministerio,2.5 Influencia de-Docentes,2.5 Influencia de-Estudiantes,2.5 Influencia de-X,2.5 Influencia de-Y,2.5 Influencia de-NA,2.6 Rol del docente-curiosidad,2.6 Rol del docente-Alcanzar objetivos,2.6 Rol del docente-Dar soporte emocional a los estudiantes,2.6 Rol del docente-X,2.6 Rol del docente-Y,2.6 Rol del docente-NA,3.1 Students encouraged to learn-Individual/de forma independiente,3.1 Students encouraged to learn-Socialmente/ en grupo,3.1 Students encouraged to learn-X,3.1 Students encouraged to learn-NA,3.2 Aprendizaje fue-Liderado por el maestro,3.2 Aprendizaje fue-Liderado por el estudiante,3.2 Aprendizaje fue-X,3.2 Aprendizaje fue-NA,3.3 Decisiones influenciadas por-Practicas establecidas,3.3 Decisiones influenciadas por-Necesidades emergentes,3.3 Decisiones influenciadas por-X,3.3 Decisiones influenciadas por-NA,1.1 Results,4.1 Entry is related to_La comunidad y las relaciones,4.1 Entry is related to_La filosofía de la institución,4.1 Entry is related to_Aprendizaje y crecimiento,4.1 Entry is related to_Los problemas como oportunidades,4.1 Entry is related to_Premios y reconocimiento,4.1 Entry is related to_Autonomía y soporte,4.1 Entry is related to_Desarrollo general del estudiante,4.1 Entry is related to_Crecimiento personal y logros,4.1 Entry is related to_Otro,Themes,4.2 Frequency,4.1 I am a...,4.2 Gender,4.3 Experience in education,4.4 Experience in institution,4.5 Levels taught_Preescolar,4.5 Levels taught_Básica primaria l,4.5 Levels taught_Básica secundaria,4.5 Levels taught_Media,4.5 Levels taught_Terciaria/Universitaria,4.6 Age,4.7 Professional qualifications,Ciudad,IE,FragmentEntry,Title,ProjectID,ApplicationName,SessionID,Language
74da8f08-195e-11eb-8278-0242ac110003,,24:03.8,45:01.1,45:04.3,23.934.634.278.429.400,21.797.669.239.533.200,5.426.769.648.203.730,0.651665311,0.188767816,,11.081.624.495.015.700,12.828.197.642.269.300,7.609.017.786.271.490,0.825042767,0.111092192,,6.609.882.841.153.240,14.960.055.881.076.300,1.894.111.570.739.120,0.264211436,0.129554084,,7.175.324.071.520.270,1.325.135.190.262.750,14.995.407.382.169.700,0.216210833,0.114756707,,10.224.798.811.708.800,14.533.403.184.678.800,7.524.179.800.361.230,0.825084996,0.125859272,,1.148.834.566.589.210,14.960.760.132.879.200,7.355.089.420.122.850,0.810312743,0.129560183,,11.437.907.971.833.800,8.856.209.202.816.610,0.88562092,,37.469.991.048.177.000,62.530.008.951.822.900,0.62530009,,5.297.557.094.640.900,9.470.244.290.535.900,0.947024429,,Resultados positivos,1,,,,,,,1,,,Frequentemente,Docente,Hombre,Más de 20 años,De 1 a 2 años,,1,,,,Entre 51 y 60 años,Licenciado,,,"Solución de conflictos de los estudiantes, reunidos entre ellos solucionaron sus problemas covivenciales.",El diálogo como solución de conflictos,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
43474764-195f-11eb-8278-0242ac110003,,25:23.1,50:45.7,50:50.6,104.770.646.324.017,0,895.229.353.675.983,0.895229354,0,,12.693.187.087.886.100,2.136.752.136.752.130,7.736.315.992.369.000,0.880469206,0.185042735,,0.008556101,4.700.854.700.854.700,9.529.058.919.798.270,0.976410165,0.040709402,,,,,,,1,34.076.510.448.120.600,0.854694334,957.376.546.213.371,0.961650018,0.007401653,,31.439.653.268.415.100,9.658.501.779.931.220,0.271016874,0.485635258,0.836426254,,1.700.613.498.687.740,8.299.386.501.312.250,0.82993865,,14.349.947.044.317.600,8.565.005.295.568.230,0.85650053,,9.903.738.498.687.740,0.962615013,0.00962615,,Resultados mixtos,1,,1,,,,,,,,Rara vez,Docente,Hombre,De 11 a 20 años,De 6 a 10 años,,1,,,,Entre 21 y 30 años,Licenciado,,Centro de Educación Básica y Media  161 El Pueblito,El trabajo de la lecto escritura con padres de familia y estudiante atraves de lecturas de cuento,Trabajo  lector con mis padre,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
a2026644-195f-11eb-8278-0242ac110003,,38:50.0,53:26.0,53:29.6,5.943.368.264.530.750,8.803.418.803.418.800,602.244.370.128.121,0.500395377,0.762376068,,6.739.722.381.918.070,8.717.948.717.948.710,6.080.790.438.594.740,0.49670534,0.754974359,,4.761.003.493.119.740,4.700.854.700.854.700,47.689.110.367.947.800,0.500395377,0.040709402,,13.097.946.331.096.200,102.563.972.147.102,7.664.565.645.419.350,0.817738551,0.0888204,,16.146.951.069.589.500,11.538.461.538.461.500,7.231.458.739.194.880,0.780838182,0.099923077,,1.451.560.783.308.020,11.111.111.111.111.100,743.732.810.558.086,0.799288366,0.096222222,,6.036.090.850.830.070,9.396.390.914.916.990,0.939639091,,2.085.470.295.638.490,9.791.452.970.436.150,0.979145297,,13.485.908.508.300.700,9.865.140.914.916.990,0.986514091,,Resultados interesantes,,,,1,,,,1,,,No sé,Docente,Mujer,Más de 20 años,De 11 a 20 años,,1,,,,Entre 51 y 60 años,Especialista,,Institución Educativa Distrital San Vicente de Paúl,Les pedi a los estudiantes que escribieran en una hoja todo lo que ellos quiesieran de ellos.,Quién Soy,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
e247b920-195f-11eb-8278-0242ac110003,,43:40.4,54:56.6,55:17.4,-0.318303403,9.871.794.871.794.870,16.003.546.851.432.900,0.50959329,0.854897436,,36.912.491.358.722.900,9.658.119.658.119.650,-0.272445717,0.480181526,0.836393162,,0.724934405,9.957.264.957.264.950,-0.297583978,0.494887408,0.862299145,,4.118.599.563.222.720,9.572.649.572.649.570,0.15490471,0.480181526,0.828991453,,0.640092776,34.188.034.188.034.100,9.594.110.380.530.410,0.976505055,0.029606838,,-0.198896666,9.700.854.700.854.700,3.190.349.657.491.200,0.516946232,0.840094017,,9.993.929.476.351.350,0.060705236,0.000607052,,,,,1,1.121.727.195.945.940,9.887.827.280.405.400,0.988782728,,Resultados positivos,,,,,,,1,,,,Una vez cada tanto,Docente,Hombre,De 3 a 5 años,Menos de un año,,1,,,,Entre 31 y 40 años,Profesional no licenciado,,Institución Educativa Distrital del Barrio Simón Bolívar,"Compromiso de los padres en la formación de sus hijos, algo fuera de serie.",#Yaseloqueeseducarunalumno,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
fa5e7436-195f-11eb-8278-0242ac110003,,42:52.5,55:54.1,55:57.8,9.192.357.451.446.450,26.923.063.881.376.800,6.388.457.866.717.660,0.773461106,0.233153733,,11.271.551.320.308.200,15.384.602.342.915.300,7.334.384.633.677.640,0.810361475,0.133230656,,9.175.004.603.286.980,5.555.555.555.555.550,8.526.943.984.115.740,0.880472176,0.048111111,,4.401.273.759.600.150,4.658.119.658.119.650,9.406.065.822.801.870,0.326966641,0.403393162,,8.102.686.187.795.160,4.829.059.829.059.820,4.360.671.552.160.650,0.677520147,0.418196581,,5.465.255.967.339.110,854.700.854.700.855,8.598.773.548.565.230,0.902612398,0.074017094,,8.032.964.280.814.170,19.670.357.191.858.200,0.196703572,,,,,1,0.164353552,9.983.564.644.805.650,0.998356464,,Resultados interesantes,,,,1,,,,1,,,Rara vez,Docente,Mujer,Más de 20 años,Más de 20 años,,1,,,,Entre 61 y 70 años,Especialista,Bogotá,Institución Educativa Distrital La Concepción,Mi experiencia Es que los alumnos me han dado un resultado muy bueno por medio virtual ya que ellos en algunas veces les da pena hablar,Inseguridad,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
235d0276-1960-11eb-8278-0242ac110003,,37:02.5,57:02.0,57:06.6,826.158.136.459.294,0,9.173.841.863.540.700,0.917384186,0,,1.126.407.417.920.330,2.564.102.564.102.560,861.718.232.566.941,0.874538745,0.022205128,,0.6197349,9.572.649.735.670.820,3.653.767.743.030.800,0.515170164,0.828991467,,9.446.395.511.045.490,0.001979078,5.534.065.811.561.950,0.055350554,1.71E+11,,13.951.968.451.933.100,0.427343907,8.562.068.764.156.640,0.858343596,0.003700798,,9.072.365.435.512.660,5.555.558.815.980.560,37.207.868.288.927.800,0.064985662,0.048111139,,3.851.234.519.874.650,9.614.876.548.012.530,0.961487655,,9.725.782.792.646.800,27.421.720.735.319.300,0.027421721,,16.534.323.220.724.500,9.834.656.767.792.750,0.983465677,,Resultados mixtos,,,1,,,,1,,,,Frequentemente,Docente,Hombre,Más de 20 años,De 3 a 5 años,,,1,,,Entre 51 y 60 años,Especialista,,Institución Educativa Distrital Inmaculada Concepción,Creación del jardín de la escuela,#Mi experiencia con la naturaleza,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
4fd7f91e-1960-11eb-8278-0242ac110003,,37:19.0,58:17.6,58:21.2,21.196.905.244.469.500,19.658.119.658.119.600,5.914.497.509.741.070,0.689740349,0.170239316,,1.837.513.551.093.510,17.948.717.948.717.900,6.367.614.654.034.690,0.726505055,0.155435897,,6.775.924.813.034.180,1.623.931.623.931.620,1.600.143.563.034.180,0.241210938,0.140632479,,1.858.881.072.461.030,17.521.367.521.367.500,6.388.982.175.402.210,0.726505055,0.151735043,,34.853.265.224.358.900,3.205.128.205.128.200,3.309.545.272.435.890,0.491210938,0.277564103,,11.163.597.049.396.600,4.487.179.487.179.480,4.396.460.807.880.840,0.664005055,0.388589744,,4.588.524.070.945.940,5.411.475.929.054.050,0.541147593,,4.909.470.016.891.890,5.090.529.983.108.100,0.509052998,,47.236.592.060.810.800,52.763.407.939.189.100,0.527634079,,Resultados interesantes,,,1,,,,,1,,,,Docente,Mujer,De 11 a 20 años,Menos de un año,,1,,,,Entre 51 y 60 años,Licenciado,,Institución Educativa Distrital Concentración Cevillar,"La mejor experiencia que puedo compartir es el excelente  uso desde el punto educativo de las herramientas tecnológicas ,puesto que generalmente lo usan con otro objetivo y no educativo , como actualmente lo estamos haciendo por lo de la pandemia .",""" Reflejo de una historia """,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
59d5c284-1960-11eb-8278-0242ac110003,,41:44.8,58:30.7,58:38.0,47.742.197.967.528.300,40.598.290.598.290.500,1.165.951.143.418.100,0.319586567,0.351581197,,7.152.580.532.892.430,3.247.863.247.863.240,6.036.878.698.847.500,0.766081032,0.281264957,,5.022.745.358.931.530,4.743.589.743.589.740,23.366.489.747.872.400,0.260545977,0.410794872,,3.641.741.164.274.200,6.324.786.324.786.320,0.334725109,0.319586567,0.547726496,,32.827.510.359.113.700,3.205.128.205.128.200,3.512.120.758.960.410,0.511468486,0.277564103,,32.982.845.356.325.500,3.247.861.943.693.240,3.453.853.520.674.200,0.507778449,0.281264844,,61.321.378.345.331.800,38.678.621.654.668.100,0.386786217,,5.538.440.942.764.280,4.461.559.057.235.710,0.446155906,,24.957.741.981.695.500,750.422.580.183.045,0.75042258,,Resultados mixtos,,,,,,,1,,,,Rara vez,Docente,Mujer,Más de 20 años,De 11 a 20 años,,1,,,,Entre 51 y 60 años,Licenciado,Bogotá,Institución Educativa Distrital Carlos Meisel,"Clases virtuales, enfrentar de manera cruda la realidad económica de mis estudiantes.",#clasesvirtualesdesdecasa,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
67f03bd8-1960-11eb-8278-0242ac110003,,48:49.8,58:59.9,59:01.6,-0.044924821,4.743.589.743.589.740,52.609.027.384.992.400,0.763269761,0.410794872,,0.237880609,12.820.512.820.512.700,9.848.006.810.897.430,0.991210938,0.011102564,,0.118473872,2.991.452.991.452.990,9.689.007.313.662.640,0.983857996,0.025905983,,36.912.491.358.722.900,9.658.119.658.119.650,-0.272445717,0.480181526,0.836393162,,0.715507557,4.444.444.444.444.440,5.484.004.799.836.600,0.770622702,0.384888889,,5.115.228.483.220.210,4.871.794.871.794.870,0.12976645,0.244887408,0.421897436,,19.663.217.905.405.300,9.803.367.820.945.940,0.980336782,,5.027.713.260.135.130,4.972.286.739.864.860,0.497228674,,0.277132601,9.972.286.739.864.860,0.997228674,,Resultados interesantes,1,,,,,,,,,,Una vez cada tanto,Docente,Mujer,Más de 20 años,Más de 20 años,1,,,,,Entre 31 y 40 años,Especialista,,Institucion Educativa La  Milagrosa,Elaboracion de canecas en material reciclable para ubicarlas por toda la escuela y asi contribuir con un medio ambiente mas limpio,#estudioenunambientelimpio,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
8e4bf68c-1960-11eb-8278-0242ac110003,,37:31.7,00:01.2,00:06.0,18.643.161.117.866.900,9.102.564.102.564.100,711.004.286.257.228,0.526228634,0.788282051,,9.903.765.322.977.320,0,0.96234677,0.009623468,0,,7.835.395.053.345.350,0.854700855,913.099.040.919.538,0.917372545,0.007401709,,4.728.037.056.688.460,0.427350427,9.484.461.251.596.110,0.950582877,0.003700855,,4.728.043.577.538.470,0.427337386,9.484.461.903.681.110,0.950582877,0.003700742,,8.049.070.267.020.560,0.427350427,9.152.357.930.562.900,0.917372545,0.003700855,,1.817.246.113.926.900,9.818.275.388.607.300,0.981827539,,5.384.409.427.642.820,9.461.559.057.235.710,0.946155906,,4.296.584.956.902.110,9.570.341.504.309.780,0.95703415,,Resultados positivos,,,,,,,,1,,,Una vez cada tanto,Docente,Mujer,De 6 a 10 años,De 3 a 5 años,,1,,,,Entre 31 y 40 años,Licenciado,,,"En mi experiencia los he sensibilizado con el arte, siendo una conductor atractivo para dar a conocer  sus sentimientos. La música, dibujo y dramasñ los hacen exteriorizar cosas que con palabras les cuesta.",#Elarteesvida,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
8fc011e2-1960-11eb-8278-0242ac110003,,41:09.4,00:01.0,00:08.4,48.130.440.076.671.500,56.837.606.837.606.800,38.349.349.154.726,0.667681526,0.492213675,,4.562.186.753.707.890,68.376.068.376.068.300,4.754.052.562.531.420,0.50959329,0.059213675,,4.833.051.509.866.760,47.008.547.008.547.000,4.660.937.892.785.320,0.281652114,0.407094017,,40.494.693.470.336.800,4.145.299.145.299.140,5.449.753.919.997.480,0.752240349,0.358982906,,4.332.274.776.897.940,45.299.145.299.145.200,50.368.579.923.956.700,0.730181526,0.392290598,,525.610.584.778.784,4.786.324.786.324.780,4.688.064.628.896.430,0.708122702,0.414495726,,4.250.686.233.108.100,5.749.313.766.891.890,0.574931377,,605.811.866.554.054,394.188.133.445.946,0.394188133,,435.203.758.445.946,564.796.241.554.054,0.564796242,,Resultados positivos,,,1,,,,,1,,,Frequentemente,Docente,Mujer,Más de 20 años,De 6 a 10 años,,1,,,,Entre 31 y 40 años,Especialista,,Centro de Educación Distrital No. 062 David Sánchez Juliao,"la experiencia que compartiría seria la de MI LIBRO VIAJERO, siendo una experiencia significativa porque al comienzo de año me encontré con un grupo de estudiantes con muy baja autoestima y con las competencias y desempeño comunicativas bastante bajas, entonces comenzamos a través del momento de la lectura , textos que trataran sobre valores y de autoimagen y autoestima, como el de Niña Bonita, y con ello comenzar a realizar una serie de formatos en las que los niños harán un recorrido por su vida comenzando por su características físicas y de personalidad, la familia, amigos y por ultimo su proyecto de vida, esto dio como resultado que los niños fortalecieran su autoestima por que se llegaron a conocer a si mismo, mejoraron notablemente sus competencias comunicativas, hasta llegar atreverse hacer libros de cuentos y fabulas",#ellibro viajero en mi proyecto de vida,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
a346e7fe-1960-11eb-8278-0242ac110003,,39:10.5,01:54.7,00:41.2,19.295.288.590.280.700,49.572.649.572.649.500,4.849.782.156.832.230,0.732841464,0.429299145,,3.399.579.508.977.510,3.119.657.467.573.110,3.480.763.023.449.370,0.504059176,0.270162337,,3.452.012.399.574.860,3.162.393.162.393.160,33.855.944.380.319.700,0.496679102,0.273863248,,3.384.046.661.341.340,30.769.224.248.380.700,3.539.030.913.820.580,0.507749213,0.266461482,,17.158.569.057.778.600,4.999.999.347.914.990,4.828.414.961.507.210,0.732841464,0.432999944,,44.325.529.742.113.800,5.555.555.555.555.550,0.118914702,0.278966925,0.481111111,,4.994.087.734.737.910,5.005.912.265.262.080,0.500591227,,5.399.493.140.143.310,4.600.506.859.856.680,0.460050686,,3.119.087.734.737.910,6.880.912.265.262.080,0.688091227,,Resultados positivos,,,1,,,1,,,,,Frequentemente,Docente,Mujer,Más de 20 años,De 11 a 20 años,,1,,,,Entre 51 y 60 años,Especialista,,,"El trabajo de textos instructivos a través de las recetas, donde ellos compartieron a través de videos cortos recetas realizadas en casa, donde escribieron la receta teniendo en cuneta el nombre, los ingredientes y el paso a paso. Se trabajó también esta actividad con el programa de telecaribe Hagámoslo Rico, ellos iban a ver varios programas, y observar lo que la presentadora hacia cada día. Después se tomaron una foto y se le pidió autorización a los padres para mandar un collage con ellas, para que fuera publicado en el programa. El día que se transmitió la foto todos estuvieron atentos y felices. (INSTITUCION EDUCATIVA DISTRITAL LA MILAGROSA FE Y ALEGRIA) BARRANQUILLA",Me divierto cocinando y escribiendo textos instructivos.,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
d8bb5898-1960-11eb-8278-0242ac110003,,44:32.4,02:07.2,02:10.9,8.468.835.826.898.660,8.076.923.076.923.070,1.076.193.340.387.050,0.511465488,0.699461538,,1.717.960.625.838.980,12.820.512.820.512.700,9.699.998.809.210.970,0.976410137,0.011102564,,455.924.571.998.546,8.932.641.836.313.100,6.114.335.916.883.520,0.507775451,0.773566783,,1.339.495.302.724.210,9.871.794.871.794.870,-0.057444021,0.493015303,0.854897436,,18.149.423.648.871.200,2.564.102.564.102.560,956.209.550.710.103,0.969030064,0.022205128,,0.608406424,12.871.375.450.721.100,9.810.445.603.071.000,0.987480248,0.011146611,,9.275.949.001.312.250,7.240.509.986.877.440,0.0724051,,9.992.719.691.434.350,0.072803086,0.000728031,,3.692.340.850.830.070,9.630.765.914.916.990,0.963076591,,Resultados interesantes,1,,,,,,,1,,,Frequentemente,Docente,Mujer,,Más de 20 años,1,,,,,Entre 51 y 60 años,Profesional no licenciado,,Institución Educativa Distrital Inmaculada Concepción,Escogeria un,Estado emocional de los estudiantes.,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
e4af7ce2-1960-11eb-8278-0242ac110003,,41:53.1,02:24.9,02:30.9,487.903.194.130.217,9.273.504.273.504.270,23.859.253.236.551.000,0.487534467,0.80308547,,5.628.991.680.806.930,4.358.974.358.974.350,0.120339602,0.219152114,0.377487179,,954.333.305.838.361,4.273.504.273.504.260,0.293165143,0.024299173,0.037008547,,-0.00721743,17.948.717.948.717.900,8.205.849.948.152.330,0.910328585,0.155435897,,3.581.269.246.480.630,34.188.034.188.034.100,9.299.992.733.471.590,0.94709329,0.029606838,,2.572.596.546.631.450,4.700.854.700.854.700,9.272.654.875.251.380,0.950769761,0.040709402,,9.250.686.233.108.100,7.493.137.668.918.910,0.074931377,,7.713.524.070.945.940,2.286.475.929.054.050,0.228647593,,18.520.375.844.594.500,814.796.241.554.054,0.814796242,,Resultados positivos,,,1,,,,,1,,,Frequentemente,Docente,Mujer,De 11 a 20 años,De 6 a 10 años,,1,,,,Entre 51 y 60 años,Profesional no licenciado,,Institución Educativa Distrital Javier Sánchez,"Durante el desarrollo de una clase se compartió un vídeo y se dejó un compromiso en dónde el estudiante indicaba la reflexión que se deriva del vídeo y al rato la mamá envió el audio pero era ella,no el niño. Ella emocionada menciona que hay que apoyar y querer al hijo aún con sus dificultades y problemas (así como lo hizo la mamá del vídeo. Me gustó porque ella ahí estaba reconociendo la problematica del niño y que aún así él era parte importante en su vida.",Historia de Thomas Edinson,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
eafdbf14-1960-11eb-8278-0242ac110003,,40:33.0,02:37.4,02:41.5,1.983.629.689.856.710,6.282.051.282.051.280,17.343.190.280.920.000,0.487534467,0.544025641,,2.627.483.385.180.990,6.538.461.538.461.530,8.340.550.763.574.660,0.410328585,0.566230769,,1.086.822.248.931.620,6.752.136.752.136.750,2.161.040.998.931.620,0.553710938,0.584735043,,12.671.892.675.339.300,6.538.461.538.461.530,21.943.491.940.045.200,0.546357996,0.566230769,,14.554.119.925.213.600,22.649.572.649.572.600,6.279.630.742.521.360,0.741210938,0.196145299,,2.759.145.024.195.570,6.495.726.495.726.490,7.451.284.800.779.280,0.399299173,0.562529915,,23.419.024.493.243.200,7.658.097.550.675.670,0.765809755,,7.004.064.611.486.480,29.959.353.885.135.100,0.299593539,,29.331.186.655.405.400,706.688.133.445.946,0.706688133,,Resultados interesantes,,,1,,,1,,,,motivación para el autoconocimiento de los estudiantes,Frequentemente,Docente,Mujer,De 11 a 20 años,De 1 a 2 años,,1,,,,Entre 31 y 40 años,Licenciado,,,"en una clase de ingles los chicos decían que no les interesaba aprender esa clase , luego de una clase interactiva ,lúdica y agradable pude atraer su entusiasmo por aprender algo nuevo, realizaron canciones bailes recetas etc  luego era su clase favorita",aprendo # lo que me propongo,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
0e35c3f0-1961-11eb-8278-0242ac110003,,38:26.6,03:35.9,03:40.6,17.733.317.958.179.500,6.666.666.666.666.660,15.600.015.375.153.700,0.489333487,0.577333333,,1.534.425.560.601.760,6.923.076.923.076.920,15.424.975.163.213.100,0.500403598,0.599538462,,9.403.759.422.209.600,0.854700855,5.107.704.923.203.070,0.055350554,0.007401709,,4.874.170.135.932.120,9.017.094.017.094.010,4.954.889.693.127.700,0.500403598,0.780880342,,,,,,,1,15.446.756.631.027.800,13.675.213.675.213.600,7.087.802.969.375.840,0.777156365,0.11842735,,13.295.852.803.738.300,8.670.414.719.626.160,0.867041472,,4.787.529.205.607.470,5.212.470.794.392.520,0.521247079,,20.808.995.327.102.700,9.791.910.046.728.970,0.979191005,,Resultados positivos,,,,1,,,,,,,Frequentemente,Docente,Mujer,De 11 a 20 años,De 3 a 5 años,,1,,,,Entre 51 y 60 años,Licenciado,,Institución Educativa Distrital Carlos Meisel,"Les comparto una experiencia en la virtualidad.Para trabajar comprensión lectora mediante el trabajo cooperativo, realice grupos de watsaap los cuales dividí en grupos más pequeños para que los estudiantes realizarán la lectura de un texto dado con contenido Socioemocional y realizaron entre ellos, los del grupo pequeño la respectiva comprensión lectoraY luego en el grupo de watsAap grande se realizó la lectura de cada grupo por audios y se realizó la comprensión lectora con el total de los estudiantes donde cada uno pudo dar su opinión",Comprensión lectora con enfoque Socioemocional] en la virtualidad,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
491ba4f8-1961-11eb-8278-0242ac110003,,49:18.4,05:14.8,05:19.4,29.058.104.282.965.900,4.401.709.401.709.400,26.924.801.699.940.000,0.489333487,0.381188034,,3.265.194.791.370.990,3.461.538.461.538.460,3.273.266.747.090.540,0.500403598,0.299769231,,2.074.605.962.405.770,4.145.299.145.299.140,3.780.094.892.295.070,0.585274446,0.358982906,,28.165.556.895.953.500,35.470.085.470.085.400,3.636.435.763.396.090,0.540994004,0.30717094,,26.359.173.447.503.700,3.760.683.760.683.760,3.603.398.894.565.860,0.548374077,0.325675214,,21.311.392.200.460.400,19.658.119.658.119.600,5.903.048.814.141.980,0.68859548,0.170239316,,19.837.908.878.504.600,8.016.209.112.149.530,0.801620911,,5.161.360.981.308.410,4.838.639.018.691.580,0.483863902,,35.725.759.345.794.300,642.742.406.542.056,0.642742407,,Resultados positivos,,,1,,,,,1,,Potencialización de la inteligencia emocional // aprendizaje de segunda mano modelamiento,,Docente,Mujer,Más de 20 años,Más de 20 años,,1,,,,Entre 31 y 40 años,Especialista,,Institución Educativa Distrital San Miguel Arcangel,Las expresiones artísticas como catalizador de las emociones en los estudiantes de aceleración.El hermano mayor como guía para promover y fortalecer la lectura .,#ladanzaliberaemociones  // #mihermanomayoresmiejemplodeamoralalectura,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
7934ac98-1961-11eb-8278-0242ac110003,,42:19.5,06:38.9,06:40.1,1.884.019.332.893.410,3.760.683.760.683.760,4.355.296.906.422.820,0.623563879,0.325675214,,4.271.525.617.458.520,8.974.358.974.358.970,483.103.848.510.558,0.527975643,0.077717949,,4.461.319.483.722.970,8.119.658.119.658.120,4.726.714.704.311.210,0.513269761,0.070316239,,14.466.136.013.700.300,8.119.658.119.658.120,7.741.420.586.664.150,0.814740349,0.070316239,,1.228.224.963.863.750,3.675.213.675.213.670,50.965.613.609.225.700,0.69341682,0.318273504,,49.021.817.260.558.000,39.743.589.743.589.700,11.234.592.995.852.100,0.311063879,0.344179487,,372.703.758.445.946,627.296.241.554.054,0.627296242,,497.703.758.445.946,502.296.241.554.054,0.502296242,,5.129.064.611.486.480,4.870.935.388.513.510,0.487093539,,Resultados interesantes,,,,1,,,1,,,,Frequentemente,Docente,Mujer,De 11 a 20 años,De 11 a 20 años,,1,1,,,Entre 51 y 60 años,Licenciado,,Institución Educativa Distrital Luis Carlos Galán Sarmiento,"mi experiencia a compartir seria la lectura como desafío en la  construcción de una sana convivencia.como los pasos de la preparación de la clase es alcanzar un desafío, y como teníamos un alto nivel de agresividad entre diferentes cursos diferentes a aceleración, en un acto cívico del día del idioma y nois inventamos un acto, titulado los animales hablan de paz. ese fue el termómetro que mide la atención de los estudiantes. y se tomo como base obligatoria lectura al iniciar cada clase y en todas las aulas y luego la compartimos en el receso dramatizada. esto cambio significativamente las relaciones interpersonales y aumento el interés por la lectura",La Lectura como desafío en la construcción de una  convivencia en armonia,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
